Asset,EntryType,Direction,ATR_Pct,Range_Pct,Volatility,ADX,Trend_Bias,Trend_Quality,RSI,Hurst,Return_20,BB_Width,WinRate,Current_State,PnlPips,Result
USDJPY,SMA,-1,0.3802,0.0998,0.268458,30.17,-0.0787,-0.7484,45.69,0.5758,-0.3038,0.8053,0.4557,98.92,-79.1,0
EURUSD,CH,-1,0.2752,0.1228,0.002128,39.15,-0.2770,-0.6498,43.66,0.7872,-0.6040,0.7744,0.4560,99.00,55.9,1
GBPUSD,CH,-1,0.2853,0.1047,0.003441,50.79,-0.4479,-0.7298,38.94,0.2886,-0.7226,1.1074,0.4560,99.00,36.0,1
EURUSD,CH,-1,0.2569,0.1580,0.001463,35.81,-0.4187,0.0078,50.80,0.0625,-0.2978,0.5351,0.4570,99.75,-26.8,0
EURUSD,CH,-1,0.2564,0.2206,0.001364,34.82,-0.4038,0.5358,61.91,0.0609,-0.0610,0.4991,0.4570,99.75,-5.6,0
GBPUSD,SMA,-1,0.2853,0.1047,0.003441,50.79,-0.4479,-0.7298,38.94,0.2886,-0.7226,1.1074,0.4560,99.00,-3.0,0
USDJPY,SMA,1,0.3783,0.1397,0.618401,39.32,0.2462,0.9232,66.72,0.4499,1.0440,1.8552,0.4540,96.52,36.9,1
USDJPY,SMA,1,0.3779,0.1396,0.600951,39.03,0.2909,0.9095,69.56,0.4496,1.1467,1.8018,0.4540,96.52,23.1,1
USDJPY,SMA,1,0.3729,0.2225,0.509976,40.37,0.3905,0.8620,65.94,0.4578,1.0905,1.5272,0.4540,96.52,27.3,1
USDJPY,SMA,1,0.3727,0.1820,0.454908,40.06,0.4364,0.8335,67.45,0.4630,1.1502,1.3615,0.4560,99.00,19.7,1
USDJPY,CH,-1,0.2903,0.2184,0.166062,24.03,-0.0535,0.7205,68.27,0.8679,0.3923,0.4951,0.4577,100.08,-23.5,0
USDJPY,CH,-1,0.2901,0.2301,0.196205,25.94,-0.0339,0.7247,71.39,0.8593,0.6273,0.5848,0.4577,100.08,-11.1,0
USDJPY,CH,-1,0.3138,0.6277,0.208631,27.71,-0.2683,-0.6869,57.23,0.0785,0.0134,0.6228,0.4569,99.94,-3.4,0
USDJPY,CH,-1,0.3135,0.2105,0.215912,26.54,-0.2657,-0.3534,59.85,0.0850,0.0596,0.6445,0.4569,99.94,8.1,1
GBPUSD,CH,1,0.2723,0.2253,0.001960,29.98,-0.0082,-0.8335,26.15,0.4398,-0.5373,0.6306,0.4569,99.94,54.9,1
GBPUSD,CH,-1,0.2798,0.1311,0.002217,32.03,-0.1008,-0.6821,54.65,0.1937,-0.1069,0.7143,0.4579,100.04,-19.1,0
GBPUSD,CH,-1,0.2801,0.1868,0.002274,32.81,-0.0983,-0.8104,50.50,0.1964,-0.1568,0.7324,0.4569,99.94,-31.6,0
EURUSD,CH,1,0.2332,0.2456,0.001140,39.26,0.3484,0.6745,49.80,0.6219,0.2745,0.4127,0.4576,100.16,-67.9,0
EURUSD,CH,1,0.2332,0.1296,0.000979,34.30,0.3286,0.2351,48.36,0.6450,0.0608,0.3546,0.4576,100.16,-65.6,0
GBPUSD,CH,1,0.2605,0.1571,0.001680,32.55,0.2547,0.7454,53.85,0.4568,0.2370,0.5387,0.4576,100.16,-79.6,0
GBPUSD,CH,1,0.2608,0.1805,0.001456,30.19,0.2600,0.5293,45.02,0.4560,0.2034,0.4668,0.4576,100.16,-65.1,0
EURUSD,CH,-1,0.2427,0.2444,0.001500,34.14,-0.2666,-0.1963,58.98,0.7036,-0.1261,0.5463,0.4559,98.19,-33.9,0
EURUSD,CH,-1,0.2424,0.1987,0.001528,34.73,-0.2730,0.2119,65.25,0.7027,0.0218,0.5566,0.4559,98.19,-21.4,0
GBPUSD,CH,-1,0.2545,0.2090,0.001100,29.24,-0.2583,0.4866,57.78,0.3919,-0.1108,0.3545,0.4559,98.19,-26.5,0
GBPUSD,CH,-1,0.2541,0.1918,0.001462,29.07,-0.2506,0.7077,65.56,0.3919,0.2591,0.4710,0.4559,98.19,-8.7,0
GBPUSD,CH,1,0.2805,0.0955,0.002741,36.96,-0.0045,0.8116,50.73,0.3627,0.3197,0.8803,0.4559,98.19,2.6,1
EURUSD,CH,1,0.2773,0.1644,0.001397,33.02,0.1946,-0.4999,36.73,0.2421,-0.2573,0.5060,0.4548,97.73,8.6,1
EURUSD,CH,1,0.2773,0.1208,0.001639,32.88,0.1597,-0.7057,37.35,0.2306,-0.3413,0.5938,0.4548,97.73,10.5,1
EURUSD,CH,1,0.2704,0.1440,0.001705,26.79,-0.1514,-0.7229,30.26,0.3187,-0.3776,0.6190,0.4558,97.90,40.7,1
EURUSD,CH,-1,0.2998,0.4575,0.001883,25.53,-0.1454,-0.6504,58.60,0.2233,0.0889,0.6840,0.4558,97.90,12.2,1
GBPUSD,SMA,1,0.2570,0.1812,0.000802,33.30,0.1895,-0.0075,53.68,0.1163,-0.0737,0.2573,0.4548,97.73,18.8,1
GBPUSD,SMA,1,0.2572,0.1163,0.000829,32.07,0.1886,-0.0974,47.75,0.1177,-0.0818,0.2659,0.4548,97.73,29.9,1
GBPUSD,SMA,1,0.2570,0.1764,0.000829,30.45,0.1891,-0.0743,52.69,0.1191,-0.0040,0.2658,0.4548,97.73,19.9,1
USDJPY,CH,1,0.3405,0.2155,0.084533,42.01,0.4138,0.1216,53.77,1.0000,-0.0109,0.2459,0.4581,98.96,-92.7,0
USDJPY,CH,1,0.3428,0.7469,0.247120,39.15,0.3353,-0.3628,32.38,0.9837,-0.7551,0.7192,0.4581,98.96,-1.2,0
EURUSD,SMA,1,0.2643,0.1605,0.002345,25.48,0.0868,0.8962,65.36,0.4077,0.6726,0.8526,0.4582,98.40,-12.9,0
USDJPY,SMA,-1,0.3691,0.0889,0.511204,41.31,-0.2093,-0.8806,30.12,0.8862,-1.1206,1.4954,0.4582,98.40,114.6,1
USDJPY,SMA,-1,0.3691,0.0683,0.498047,42.28,-0.2505,-0.8720,30.42,0.8327,-1.0559,1.4577,0.4582,98.40,114.8,1
GBPUSD,SMA,1,0.2905,0.2047,0.002587,34.85,0.1634,0.8922,66.14,0.2139,0.6067,0.8268,0.4582,98.40,29.2,1
EURUSD,CH,1,0.2661,0.1607,0.001492,32.04,-0.1945,-0.8908,25.44,0.4899,-0.7001,0.5430,0.4596,99.94,7.8,1
EURUSD,CH,-1,0.2704,0.5818,0.001122,36.60,-0.1529,0.0996,62.53,0.3681,0.4162,0.4092,0.4606,100.26,13.5,1
USDJPY,SMA,1,0.3946,0.2379,0.398188,31.26,0.1155,0.8963,57.61,0.9126,0.6401,1.1835,0.4587,98.49,-57.9,0
USDJPY,SMA,1,0.3947,0.1371,0.377976,30.94,0.1449,0.8654,56.87,0.8710,0.6815,1.1230,0.4596,99.94,-56.6,0
USDJPY,SMA,1,0.3948,0.0942,0.352162,30.56,0.1717,0.8176,55.74,0.8323,0.6224,1.0460,0.4596,99.94,-51.6,0
EURUSD,CH,1,0.2653,0.4583,0.001486,27.03,0.0497,-0.1003,31.99,0.6927,-0.2209,0.5415,0.4599,98.87,-18.6,0
EURUSD,CH,1,0.2885,0.1693,0.001881,28.59,0.0317,-0.4929,31.29,0.7138,-0.6581,0.6856,0.4599,98.87,-16.3,0
GBPUSD,CH,1,0.2691,0.2828,0.001530,24.21,0.0234,-0.3223,36.91,0.2019,-0.1602,0.4847,0.4599,98.87,-82.7,0
GBPUSD,CH,1,0.2696,0.2507,0.001956,24.45,0.0146,-0.5681,30.80,0.1884,-0.3307,0.6199,0.4599,98.87,-58.8,0
USDJPY,SMA,-1,0.3332,0.1415,0.429617,40.71,-0.2568,-0.8633,35.58,0.1652,-0.8634,1.2774,0.4599,98.87,-40.5,0
USDJPY,SMA,-1,0.3332,0.0812,0.402378,40.95,-0.2829,-0.8288,34.88,0.1502,-0.7771,1.1969,0.4599,98.87,-43.2,0
EURUSD,CH,1,0.2647,0.0967,0.001997,26.94,-0.2450,-0.7552,24.62,0.6232,-0.5624,0.7322,0.4575,97.23,-9.0,0
EURUSD,CH,1,0.2768,0.0783,0.002328,29.55,-0.2522,-0.8148,23.89,0.6528,-0.5854,0.8541,0.4575,97.23,-5.0,0
GBPUSD,CH,-1,0.2816,0.2179,0.002239,29.19,-0.4544,-0.3522,43.99,0.4701,-0.3841,0.7152,0.4575,97.23,71.5,1
GBPUSD,CH,1,0.2905,0.1613,0.001746,30.17,-0.3523,-0.3414,29.59,0.5537,-0.3964,0.5581,0.4575,97.23,-17.2,0
GBPUSD,CH,1,0.3098,0.1140,0.002203,32.37,-0.3499,-0.5075,27.77,0.6133,-0.4795,0.7045,0.4575,97.23,-6.3,0
USDJPY,CH,1,0.3360,0.3863,0.181565,43.34,0.5814,0.8341,57.07,0.3579,0.1932,0.5343,0.4564,97.51,13.5,1
EURUSD,CH,-1,0.2493,0.1104,0.001587,25.47,-0.3296,-0.5079,43.91,0.7018,-0.3767,0.5844,0.4564,97.51,-10.5,0
GBPUSD,CH,-1,0.2797,0.1490,0.002128,25.96,-0.3302,-0.3974,49.26,0.7776,-0.4244,0.6828,0.4564,97.51,-55.3,0
GBPUSD,CH,-1,0.2795,0.0961,0.001837,29.70,-0.3210,-0.1021,52.73,0.8083,-0.2428,0.5895,0.4564,97.51,-47.9,0
USDJPY,CH,-1,0.3013,0.1795,0.168698,24.51,0.0587,0.0469,71.09,0.6782,0.2925,0.4962,0.4556,96.90,-19.0,0
GBPUSD,CH,1,0.2467,0.4246,0.001238,37.20,0.1827,-0.0590,34.55,0.7948,-0.2103,0.3954,0.4556,96.90,-5.4,0
EURUSD,CH,1,0.2100,0.1948,0.001148,25.83,-0.0937,-0.6559,21.97,0.6195,-0.4806,0.4227,0.4549,96.80,5.6,1
EURUSD,CH,1,0.2263,0.2247,0.001857,33.64,-0.1479,-0.8711,17.96,0.5135,-0.4721,0.6844,0.4549,96.80,19.2,1
EURUSD,CH,-1,0.2258,0.1522,0.001905,32.25,-0.1709,-0.8573,45.83,0.5195,-0.2025,0.7025,0.4549,96.80,-3.0,0
EURUSD,CH,-1,0.2330,0.0692,0.001865,30.90,-0.1743,-0.8021,47.43,0.5225,-0.1740,0.6880,0.4545,96.39,-1.0,0
USDJPY,CH,1,0.2742,0.2052,0.295096,49.88,0.4887,0.9105,63.74,0.8214,0.6355,0.8596,0.4563,96.63,100.3,1
USDJPY,CH,1,0.2777,0.1259,0.270674,47.50,0.4898,0.8354,58.80,0.8212,0.4116,0.7883,0.4563,96.63,108.9,1
USDJPY,CH,-1,0.2866,0.4664,0.193294,47.17,0.4234,0.5885,78.89,0.8318,0.6081,0.5617,0.4563,96.63,-24.4,0
USDJPY,CH,-1,0.3040,0.2139,0.249485,48.54,0.4177,0.6570,80.22,0.8581,0.6253,0.7247,0.4563,96.63,-15.7,0
EURUSD,CH,1,0.2200,0.3040,0.001417,29.96,-0.1289,-0.8319,19.78,0.5128,-0.4769,0.5234,0.4563,96.63,-21.1,0
EURUSD,CH,1,0.2342,0.1865,0.001785,32.64,-0.1391,-0.8352,16.18,0.5507,-0.6040,0.6594,0.4563,96.63,-9.3,0
GBPUSD,SMA,-1,0.2608,0.1188,0.001485,34.61,-0.1314,-0.8121,30.08,0.4924,-0.6343,0.4758,0.4549,96.80,42.6,1
GBPUSD,SMA,-1,0.2702,0.1816,0.002104,40.59,-0.2125,-0.7683,34.75,0.4794,-0.5872,0.6745,0.4549,96.80,31.0,1
GBPUSD,SMA,-1,0.2701,0.0908,0.002121,43.09,-0.2252,-0.7747,38.10,0.4673,-0.3833,0.6803,0.4549,96.80,37.1,1
GBPUSD,SMA,-1,0.2698,0.2062,0.002087,42.69,-0.2324,-0.7493,44.26,0.4432,-0.2521,0.6694,0.4549,96.80,49.5,1
USDJPY,CH,1,0.2912,0.2724,0.427820,53.24,0.4803,0.8775,61.20,0.8858,0.5835,1.2376,0.4557,97.43,-77.6,0
USDJPY,CH,1,0.2913,0.1438,0.350481,49.81,0.4897,0.7555,59.85,0.8967,0.6471,1.0132,0.4557,97.43,-79.4,0
EURUSD,CH,-1,0.2143,0.2347,0.001137,44.65,-0.3275,-0.4450,45.84,0.8946,-0.3144,0.4221,0.4557,97.43,-29.7,0
EURUSD,CH,-1,0.2142,0.2206,0.000623,37.96,-0.3198,0.2999,50.53,0.9911,-0.0195,0.2312,0.4557,97.43,-23.0,0
USDJPY,SMA,-1,0.3414,0.1692,0.298690,32.44,-0.0074,-0.6615,38.05,0.8663,-0.5411,0.8651,0.4542,96.15,-96.5,0
USDJPY,SMA,-1,0.3418,0.1352,0.310160,32.48,-0.0401,-0.6794,34.95,0.8519,-0.6652,0.8986,0.4542,96.15,-110.6,0
USDJPY,SMA,-1,0.3357,0.1330,0.318109,32.44,-0.0641,-0.7041,38.49,0.8433,-0.4722,0.9219,0.4542,96.15,-101.2,0
USDJPY,SMA,-1,0.3356,0.0704,0.322564,32.32,-0.0861,-0.7248,40.76,0.8393,-0.3654,0.9350,0.4542,96.15,-94.7,0
USDJPY,CH,-1,0.3204,0.2092,0.258298,24.23,-0.2089,0.5412,67.94,0.8791,0.5835,0.7492,0.4540,94.58,-11.6,0
GBPUSD,CH,1,0.2809,0.1317,0.002143,24.70,-0.1199,-0.8348,27.70,0.3348,-0.3333,0.6899,0.4536,94.55,25.4,1
USDJPY,CH,1,0.2971,0.0990,0.299930,27.67,0.3018,0.4719,50.65,0.9039,0.4840,0.8541,0.4541,94.70,-9.9,0
USDJPY,CH,1,0.2981,0.1660,0.184852,24.71,0.3247,-0.0469,49.20,0.8726,0.4007,0.5261,0.4541,94.70,-8.3,0
EURUSD,SMA,-1,0.2341,0.1152,0.002371,28.40,-0.0414,-0.8554,37.73,0.4824,-0.3880,0.8859,0.4533,94.65,-75.8,0
EURUSD,SMA,-1,0.2341,0.0768,0.002406,29.06,-0.0537,-0.8730,38.29,0.4955,-0.3731,0.8991,0.4533,94.65,-74.9,0
EURUSD,SMA,-1,0.2339,0.2535,0.002400,27.90,-0.0620,-0.8673,45.33,0.5009,-0.2370,0.8971,0.4533,94.65,-64.0,0
EURUSD,SMA,-1,0.2346,0.3264,0.002529,28.31,-0.0793,-0.8976,33.95,0.5018,-0.5448,0.9453,0.4533,94.65,-94.5,0
GBPUSD,CH,1,0.2833,0.2933,0.002275,27.86,0.1342,0.6428,46.64,0.4686,0.3794,0.7327,0.4533,94.65,117.1,1
USDJPY,SMA,1,0.3537,0.0907,0.500488,41.40,0.2280,0.9187,67.22,0.3932,0.8563,1.4335,0.4523,93.38,-88.3,0
USDJPY,SMA,1,0.3409,0.0771,0.486015,41.79,0.2566,0.8990,68.30,0.3724,0.7776,1.3915,0.4523,93.38,-92.4,0
USDJPY,SMA,1,0.3409,0.1049,0.448097,41.72,0.2923,0.8652,68.03,0.3613,0.8989,1.2824,0.4523,93.38,-91.4,0
EURUSD,SMA,-1,0.2530,0.1169,0.002123,29.40,-0.1406,-0.8661,31.64,0.3765,-0.6845,0.7924,0.4523,93.38,18.0,1
EURUSD,SMA,-1,0.2530,0.1506,0.001819,30.06,-0.1781,-0.8633,30.30,0.3761,-0.7188,0.6792,0.4523,93.38,14.3,1
GBPUSD,SMA,-1,0.2973,0.1555,0.003028,46.59,-0.3124,-0.8891,30.50,0.7412,-0.9143,0.9731,0.4523,93.38,-24.2,0
GBPUSD,SMA,-1,0.2990,0.4231,0.002465,51.44,-0.4781,-0.9086,42.74,0.5158,-0.3413,0.7940,0.4523,93.38,-23.4,0
GBPUSD,SMA,-1,0.2983,0.2444,0.002386,48.19,-0.4765,-0.7448,53.29,0.4519,-0.1156,0.7686,0.4523,93.38,6.2,1
USDJPY,SMA,-1,0.3281,0.1458,0.170722,34.90,-0.1072,-0.8437,31.88,0.2054,-0.6834,0.4893,0.4511,91.87,-102.4,0
USDJPY,SMA,-1,0.3278,0.1686,0.139279,34.91,-0.1384,-0.8549,39.87,0.2081,-0.4835,0.3993,0.4511,91.87,-95.0,0
USDJPY,SMA,-1,0.3276,0.1212,0.135812,35.48,-0.1526,-0.8219,45.40,0.2097,-0.1589,0.3894,0.4511,91.87,-53.8,0
USDJPY,SMA,-1,0.3272,0.1368,0.133616,33.52,-0.1654,-0.6877,51.77,0.2104,-0.0372,0.3831,0.4511,91.87,-38.9,0
EURUSD,CH,-1,0.2308,0.1328,0.002088,26.97,0.1257,0.9059,81.20,0.2114,0.6251,0.7792,0.4502,90.60,-14.8,0
EURUSD,CH,-1,0.2306,0.1521,0.002376,29.76,0.1457,0.9062,83.48,0.1515,0.7967,0.8862,0.4502,90.60,-5.4,0
GBPUSD,CH,-1,0.2594,0.3428,0.001896,34.90,0.1104,0.8279,70.98,0.2809,0.5827,0.6089,0.4502,90.60,-47.0,0
GBPUSD,CH,-1,0.2590,0.2385,0.002531,37.90,0.1268,0.8251,74.76,0.2435,0.7556,0.8125,0.4502,90.60,-27.8,0
EURUSD,CH,1,0.2117,0.0918,0.001224,46.53,0.3849,0.5684,69.63,0.4893,0.4585,0.4545,0.4488,90.13,-39.7,0
EURUSD,CH,1,0.2117,0.1151,0.000830,46.35,0.3865,0.4124,64.63,0.4893,0.3698,0.3082,0.4488,90.13,-36.2,0
GBPUSD,CH,1,0.2456,0.1458,0.001802,60.16,0.4718,0.5273,64.74,0.6916,0.6730,0.5744,0.4488,90.13,21.7,1
GBPUSD,CH,1,0.2475,0.1324,0.001051,58.27,0.4736,0.3090,58.88,0.6955,0.4758,0.3351,0.4488,90.13,29.7,1
USDJPY,SMA,-1,0.3124,0.1539,0.403820,36.31,-0.1742,-0.8692,38.17,0.2783,-0.5024,1.1599,0.4488,90.13,-56.7,0
USDJPY,SMA,-1,0.3120,0.1853,0.381416,34.23,-0.1917,-0.7885,47.70,0.2770,-0.4341,1.0958,0.4488,90.13,-37.4,0
USDJPY,SMA,-1,0.3118,0.0668,0.351971,32.09,-0.2111,-0.6697,50.76,0.2759,-0.4118,1.0114,0.4488,90.13,-30.3,0
GBPUSD,CH,1,0.2276,0.1569,0.000950,46.19,0.1435,-0.1649,41.48,0.7241,-0.2131,0.3021,0.4478,89.42,-44.8,0
GBPUSD,CH,1,0.2558,0.3035,0.001495,46.29,0.1105,-0.3623,31.23,0.7463,-0.4768,0.4755,0.4478,89.42,-15.6,0
EURUSD,CH,1,0.2337,0.2122,0.001790,38.72,0.1702,0.8829,54.32,0.5219,0.2890,0.6638,0.4471,89.10,-4.5,0
EURUSD,CH,1,0.2366,0.1641,0.001591,37.43,0.1936,0.7832,52.04,0.5175,0.2835,0.5901,0.4471,89.10,-2.2,0
GBPUSD,CH,-1,0.2405,0.3009,0.001950,29.66,-0.2339,0.1913,63.92,0.5324,-0.1050,0.6230,0.4471,89.10,-50.3,0
GBPUSD,CH,-1,0.2404,0.1432,0.001975,30.59,-0.2362,0.5678,64.95,0.5329,0.0175,0.6307,0.4471,89.10,-47.7,0
EURUSD,CH,-1,0.2250,0.2779,0.001084,29.00,0.1040,0.5587,70.02,0.5410,0.2666,0.4016,0.4464,88.56,-0.7,0
EURUSD,CH,-1,0.2366,0.1660,0.001528,30.95,0.1147,0.6317,73.54,0.5448,0.5181,0.5659,0.4464,88.56,12.9,1
GBPUSD,CH,1,0.2436,0.0952,0.001096,39.09,0.3172,0.5375,59.03,0.3939,0.3007,0.3476,0.4464,88.56,46.9,1
USDJPY,CH,-1,0.2986,0.3142,0.289594,24.51,0.0227,0.0283,64.62,0.5139,0.1849,0.8282,0.4478,89.00,-18.0,0
USDJPY,CH,-1,0.3325,0.4872,0.381339,26.68,0.0326,0.3336,74.61,0.5352,0.6402,1.0903,0.4478,89.00,46.5,1
USDJPY,CH,1,0.3755,0.2905,0.549991,35.07,0.3441,0.6994,46.26,0.6848,0.6927,1.5634,0.4478,89.00,2.4,1
EURUSD,CH,-1,0.2988,0.1188,0.004043,27.44,0.2135,0.7170,75.62,0.7215,1.0265,1.4908,0.4483,89.27,-9.2,0
EURUSD,CH,-1,0.2991,0.2387,0.003389,25.40,0.1884,0.6317,74.09,0.7077,0.9781,1.2503,0.4478,89.00,-20.1,0
GBPUSD,SMA,1,0.2436,0.0952,0.001096,39.09,0.3172,0.5375,59.03,0.3939,0.3007,0.3476,0.4464,88.56,184.9,1
EURUSD,CH,-1,0.2300,0.1102,0.001941,25.27,0.0381,0.7528,77.03,0.4465,0.5376,0.7107,0.4481,90.14,-15.5,0
EURUSD,CH,-1,0.2432,0.1265,0.002305,27.80,0.0553,0.8129,78.69,0.3624,0.5943,0.8434,0.4481,90.14,-8.2,0
EURUSD,CH,1,0.2154,0.0892,0.002343,41.86,0.3048,0.8044,64.51,0.3916,0.5889,0.8539,0.4473,90.03,-29.6,0
EURUSD,CH,1,0.2185,0.2202,0.000733,41.45,0.3824,0.6765,58.98,0.4233,0.3516,0.2669,0.4473,90.03,-36.0,0
USDJPY,CH,1,0.3024,0.1125,0.400430,42.25,0.3984,0.8161,68.61,0.6426,0.7797,1.1216,0.4466,89.61,65.3,1
USDJPY,CH,1,0.3049,0.4668,0.276678,41.73,0.4590,0.6723,53.34,0.7216,0.5277,0.7740,0.4466,89.61,85.6,1
EURUSD,CH,-1,0.2657,0.0982,0.003450,40.17,-0.4063,-0.7727,41.67,0.6095,-0.5695,1.2652,0.4475,90.46,-1.5,0
EURUSD,CH,1,0.2241,0.6689,0.002304,37.66,-0.1107,-0.8040,12.61,0.5963,-1.0920,0.8417,0.4466,89.61,17.1,1
EURUSD,CH,1,0.2245,0.2396,0.003028,40.71,-0.1604,-0.7775,10.74,0.6008,-1.2146,1.1071,0.4466,89.61,37.1,1
GBPUSD,CH,1,0.2682,0.3182,0.002274,25.20,0.0288,-0.8793,21.84,0.3613,-0.6659,0.7145,0.4488,90.90,-28.4,0
GBPUSD,CH,1,0.2687,0.2634,0.002957,28.65,-0.0032,-0.8676,17.95,0.3988,-0.8588,0.9296,0.4488,90.90,-4.3,0
USDJPY,CH,1,0.2765,0.1629,0.170986,25.32,0.2090,0.7357,52.84,0.6233,0.1826,0.4741,0.4481,90.74,42.0,1
USDJPY,CH,1,0.2805,0.3699,0.111935,25.24,0.2093,0.3657,52.41,0.6742,0.1130,0.3101,0.4481,90.74,31.9,1
GBPUSD,CH,-1,0.2575,0.1328,0.000932,49.27,-0.4602,-0.2076,45.40,0.5977,-0.1461,0.2951,0.4481,90.74,27.0,1
GBPUSD,CH,-1,0.2625,0.2352,0.002953,26.54,0.0097,0.8090,73.07,0.8935,0.7904,0.9348,0.4494,91.39,9.4,1
EURUSD,SMA,-1,0.2225,0.0806,0.001814,26.57,-0.0120,-0.7991,41.66,0.4088,-0.3787,0.6633,0.4488,90.90,9.4,1
USDJPY,CH,-1,0.2628,0.0948,0.158653,25.40,-0.0435,-0.7433,50.35,0.6924,-0.1444,0.4391,0.4499,91.46,-4.4,0
USDJPY,CH,-1,0.2625,0.1403,0.158235,24.09,-0.0477,-0.5643,56.73,0.6950,-0.0055,0.4380,0.4499,91.46,11.2,1
EURUSD,CH,1,0.2438,0.1913,0.001546,27.97,0.1474,-0.0065,39.33,0.5660,0.2045,0.5671,0.4503,91.63,28.9,1
GBPUSD,CH,1,0.2723,0.1892,0.001729,34.77,0.3315,0.3348,54.15,0.2606,0.4219,0.5449,0.4503,91.63,-3.5,0
GBPUSD,CH,1,0.2728,0.2329,0.001509,32.57,0.3318,-0.0540,44.28,0.2603,0.1479,0.4755,0.4503,91.63,18.5,1
GBPUSD,CH,-1,0.2589,0.2198,0.001204,32.42,0.0309,0.6823,71.89,0.2465,0.3048,0.3792,0.4517,92.06,15.9,1
GBPUSD,CH,1,0.2232,0.1007,0.000889,34.55,0.1256,-0.8754,45.65,0.5491,-0.0315,0.2798,0.4522,92.18,-8.1,0
GBPUSD,CH,-1,0.2278,0.1752,0.000735,24.51,0.0485,-0.1845,64.67,0.6092,0.0770,0.2313,0.4522,92.18,24.8,1
USDJPY,SMA,-1,0.2462,0.0977,0.126823,32.63,0.0106,-0.8407,39.88,0.2741,-0.2433,0.3509,0.4517,92.06,-38.5,0
USDJPY,SMA,-1,0.2462,0.1143,0.134577,33.89,0.0024,-0.8644,39.47,0.2643,-0.2502,0.3724,0.4517,92.06,-40.0,0
USDJPY,SMA,-1,0.2461,0.1344,0.133136,35.71,-0.0047,-0.8592,42.15,0.2535,-0.2384,0.3685,0.4517,92.06,-34.2,0
USDJPY,SMA,-1,0.2460,0.0845,0.125501,35.62,-0.0154,-0.8286,44.95,0.2302,-0.2273,0.3474,0.4517,92.06,-30.2,0
USDJPY,CH,1,0.2529,0.2160,0.195904,25.35,-0.0238,-0.1928,33.75,0.3996,-0.2701,0.5425,0.4540,92.55,7.6,1
USDJPY,CH,1,0.2533,0.2073,0.248282,28.18,-0.0304,-0.4393,28.79,0.4388,-0.3923,0.6877,0.4540,92.55,32.5,1
USDJPY,CH,1,0.3205,0.4542,0.535411,32.51,-0.2923,-0.9139,19.50,0.7435,-1.3326,1.4919,0.4548,92.81,-5.8,0
USDJPY,CH,-1,0.3439,0.2968,0.570677,43.19,-0.5716,-0.8766,36.39,0.7598,-0.9867,1.5993,0.4545,92.81,88.0,1
USDJPY,CH,-1,0.3447,0.1333,0.511516,42.34,-0.5897,-0.8162,36.47,0.7755,-0.9323,1.4342,0.4545,92.81,88.6,1
EURUSD,CH,1,0.2579,0.1334,0.000746,31.87,0.3826,-0.7468,52.55,0.5414,-0.1478,0.2721,0.4545,92.81,46.1,1
GBPUSD,CH,1,0.2756,0.1663,0.001520,24.92,0.3948,-0.4818,53.21,0.6781,0.2112,0.4740,0.4545,92.81,49.6,1
GBPUSD,CH,1,0.2760,0.1869,0.001555,24.08,0.3833,-0.8425,44.94,0.6773,-0.0258,0.4851,0.4545,92.81,68.8,1
USDJPY,CH,-1,0.3700,0.3948,0.365402,48.23,-0.6067,-0.8730,41.82,0.9543,-0.3742,1.0375,0.4566,94.92,26.7,1
EURUSD,CH,1,0.2359,0.2121,0.000950,42.52,0.2925,0.3051,45.21,0.8628,-0.0564,0.3453,0.4566,94.92,17.4,1
EURUSD,CH,1,0.2360,0.1229,0.001021,40.25,0.2706,-0.0399,44.59,0.8777,-0.0673,0.3713,0.4566,94.92,19.2,1
USDJPY,CH,1,0.3884,0.2682,0.293411,38.24,-0.6142,-0.7054,20.64,0.7445,-0.9952,0.8362,0.4579,95.40,-130.1,0
USDJPY,CH,1,0.3959,0.3991,0.425286,43.45,-0.5322,-0.8789,19.62,0.9077,-1.0831,1.2173,0.4579,95.40,-65.3,0
EURUSD,CH,-1,0.2592,0.3983,0.002075,26.79,0.1499,0.6841,78.77,0.8233,0.8295,0.7526,0.4579,95.40,-44.2,0
EURUSD,CH,-1,0.2587,0.3120,0.002847,29.93,0.1734,0.6897,81.81,0.8487,1.1009,1.0321,0.4579,95.40,-21.7,0
GBPUSD,CH,1,0.2700,0.1900,0.002184,48.50,0.4000,0.9103,60.14,0.5670,0.2470,0.6754,0.4579,95.40,43.1,1
GBPUSD,CH,1,0.2701,0.1321,0.002152,46.88,0.3881,0.8803,57.78,0.5683,0.1998,0.6654,0.4579,95.40,47.3,1
GBPUSD,CH,-1,0.3053,0.3764,0.001845,35.16,0.3348,0.1692,69.50,0.5693,0.5526,0.5701,0.4579,95.40,-6.0,0
USDJPY,CH,-1,0.3972,0.3688,0.545431,61.98,-0.6683,-0.8492,34.56,0.9878,-0.6845,1.5711,0.4570,94.59,35.3,1
USDJPY,CH,-1,0.3936,0.2176,0.377956,59.85,-0.6688,-0.4860,46.16,0.9984,-0.5972,1.0906,0.4570,94.59,61.6,1
USDJPY,CH,1,0.3869,0.3442,0.262382,31.06,-0.3220,-0.8574,26.35,1.0000,-0.6064,0.7592,0.4578,95.16,101.0,1
